time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1991-03-20T21:01:27.000Z,49.712,-66.483,18,3.7,mblg,,,,,us,usp0004pan,2014-11-07T00:48:13.278Z,"Gaspe Peninsula, Quebec, Canada",earthquake,,,,,reviewed,ott,ott
1991-03-20T04:48:03.100Z,40.3808333,-124.4943333,15.796,3.5,ml,20,234,0.2883,0.07,nc,nc208306,2016-12-18T04:12:05.840Z,"offshore Northern California",earthquake,1.05,0.46,,0,reviewed,nc,nc
1991-03-17T21:25:49.080Z,32.145,-115.783,5.783,3.55,ml,0,232,,0.351,ci,ci2014527,2016-02-04T22:11:26.990Z,"52km SSW of Progreso, B.C., MX",earthquake,,,,4,reviewed,ci,ci
1991-03-15T06:54:08.290Z,37.746,-77.916,17.5,3.8,mblg,,,,,us,usp0004p2n,2014-11-07T00:48:12.160Z,"Virginia",earthquake,,,,,reviewed,bla,bla
1991-03-13T13:40:12.990Z,40.6095,-124.8806667,9.932,3.5,ml,41,261,0.6108,0.15,nc,nc207955,2016-12-18T03:51:47.932Z,"offshore Northern California",earthquake,2.01,7.03,,0,reviewed,nc,nc
1991-03-10T21:38:47.510Z,37.11,-115.232,5,3.7,mb,,,,0.8,us,usp0004nww,2014-11-07T00:48:11.127Z,"Nevada",earthquake,,,,1,reviewed,us,us
1991-03-10T17:46:00.310Z,37.7073333,-121.7545,18.644,4,ml,90,69,0.02973,0.1,nc,nc207828,2016-12-18T03:41:46.730Z,"San Francisco Bay area, California",earthquake,0.15,0.18,,0,reviewed,nc,nc
1991-03-08T21:02:45.580Z,37.1043333,-116.074,0.01,4.22,ml,39,292,,0.24,ci,ci2014007,2016-04-02T18:22:55.568Z,"64km ENE of Beatty, NV",nuclear explosion,99,31.61,0.162,12,reviewed,ci,ci
1991-03-08T09:27:35.570Z,34.15,-116.719,9.587,3.64,ml,0,43,,0.105,ci,ci2013964,2016-02-04T22:56:31.050Z,"17km SE of Big Bear City, CA",earthquake,,0.066,,45,reviewed,ci,ci
1991-03-06T05:26:53.600Z,46.282,-76.874,18,3.9,mblg,,,,,us,usp0004nr5,2014-11-07T00:48:10.141Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
1991-03-05T16:31:36.220Z,40.6986667,-123.7486667,1.867,3.6,ml,12,76,0.08288,0.19,nc,nc207579,2016-12-18T03:27:25.190Z,"Northern California",earthquake,0.43,1.5,,0,reviewed,nc,nc
1991-03-05T10:29:29.920Z,32.396,-117.166,5.498,3.88,ml,0,211.8,,0.392,ci,ci2013719,2016-02-04T22:34:07.400Z,"14km WNW of Rosarito, B.C., MX",earthquake,,,,27,reviewed,ci,ci
1991-03-02T08:41:36.010Z,40.1453333,-109.4621667,-2.51,3.69,md,34,97,,0.48,uu,uu50056390,2018-08-28T04:19:49.080Z,"Utah",earthquake,1.68,9.41,,6,reviewed,uu,uu
1991-02-25T09:48:41.970Z,37.3205,-114.24,12.61,3.67,md,11,238,0.4885,0.17,uu,uu50056320,2018-08-28T04:19:41.940Z,"Nevada",earthquake,3.26,1.03,,5,reviewed,uu,uu
1991-02-21T11:23:45.730Z,38.9678333,-111.9143333,7.66,3.61,md,19,65,0.2999,0.3,uu,uu50056265,2018-08-28T04:19:34.680Z,"Utah",earthquake,0.6,1.26,,6,reviewed,uu,uu
1991-02-20T23:26:34.210Z,30.042,-113.613,10,4.4,mb,,,,1.4,us,usp0004n6v,2014-11-07T00:48:03.243Z,"Gulf of California",earthquake,,,,1,reviewed,us,us
1991-02-20T00:56:55.720Z,29.874,-113.592,10,4.6,mb,,,,1.2,us,usp0004n5d,2014-11-07T00:48:02.293Z,"Baja California, Mexico",earthquake,,,,5,reviewed,us,us
1991-02-20T00:32:37.250Z,36.9,-116.75,-0.93,3.75,mc,0,230.7,,0.1,ci,ci2012804,2016-02-04T22:56:24.470Z,"1km SSE of Beatty, NV",quarry blast,,,,1,reviewed,ci,ci
1991-02-19T23:04:56.700Z,49.696,-122.725,5.2,4.3,mb,,,,,us,usp0004n58,2016-07-23T22:16:32.550Z,"British Columbia, Canada",earthquake,,,,2,reviewed,pgc,us
1991-02-18T12:51:21.780Z,30.973,-113.258,10,4.2,mb,,,,1.2,us,usp0004n2z,2014-11-07T00:48:01.528Z,"Gulf of California",earthquake,,,,3,reviewed,us,us
1991-02-18T02:35:39.080Z,40.6051667,-124.3903333,18.453,3.8,ml,40,219,0.2784,0.08,nc,nc206767,2016-12-18T02:43:32.400Z,"offshore Northern California",earthquake,0.54,1.43,,0,reviewed,nc,nc
1991-02-18T00:14:21.000Z,29.7,-113.8,10,3.8,mb,,,,,us,usp0004n26,2014-11-07T00:48:01.193Z,"Baja California, Mexico",earthquake,,,,2,reviewed,spe,us
1991-02-17T17:55:51.260Z,29.686,-113.214,10,3.9,mb,,,,1.2,us,usp0004n1t,2014-11-07T00:48:01.158Z,"Baja California, Mexico",earthquake,,,,1,reviewed,us,us
1991-02-16T21:03:15.360Z,29.483,-114.059,10,4.8,mb,,,,1.2,us,usp0004n11,2014-11-07T00:48:01.032Z,"Baja California, Mexico",earthquake,,,,1,reviewed,us,us
1991-02-16T19:34:22.730Z,29.806,-113.781,10,4.6,mb,,,,1.4,us,usp0004n0y,2014-11-07T00:48:01.021Z,"Baja California, Mexico",earthquake,,,,4,reviewed,us,us
1991-02-16T13:29:34.150Z,29.565,-113.898,10,4.2,mb,,,,1.3,us,usp0004n0j,2014-11-07T00:48:00.967Z,"Baja California, Mexico",earthquake,,,,6,reviewed,us,us
1991-02-16T11:25:34.000Z,29.7,-113.8,10,3.9,ml,,,,,us,usp0004n0e,2014-11-07T00:48:00.917Z,"Baja California, Mexico",earthquake,,,,,reviewed,spe,gs$
1991-02-16T06:06:01.390Z,29.43,-114.005,10,4.6,mb,,,,1.1,us,usp0004n07,2014-11-07T00:48:00.877Z,"Baja California, Mexico",earthquake,,,,7,reviewed,us,us
1991-02-15T11:24:08.800Z,29.453,-113.644,10,4.8,mb,,,,1.4,us,usp0004myx,2014-11-07T00:48:00.171Z,"Baja California, Mexico",earthquake,,,,10,reviewed,us,us
1991-02-15T07:09:22.200Z,42.817,-111.294,2.6,3.5,ml,,,,,us,usp0004mym,2014-11-07T00:48:00.113Z,"southern Idaho",earthquake,,,,,reviewed,slc,gs$
1991-02-15T04:56:03.020Z,29.352,-113.402,10,4.4,mb,,,,1.1,us,usp0004myg,2014-11-07T00:48:00.104Z,"Isla Angel de la Guarda, Baja California, Mexico",earthquake,,,,3,reviewed,us,us
1991-02-14T22:53:48.000Z,29.7,-113.8,10,3.6,ml,,,,,us,usp0004my6,2014-11-07T00:48:00.065Z,"Baja California, Mexico",earthquake,,,,,reviewed,spe,gs$
1991-02-14T17:51:53.000Z,29.7,-113.8,10,3.5,mb,,,,,us,usp0004mxx,2014-11-07T00:47:59.966Z,"Baja California, Mexico",earthquake,,,,1,reviewed,spe,us
1991-02-14T16:37:22.260Z,29.681,-113.858,10,5.4,mw,,,,1.3,us,usp0004mxt,2016-11-09T21:52:53.522Z,"Baja California, Mexico",earthquake,,,,,reviewed,us,hrv
1991-02-14T13:51:39.480Z,29.185,-113.307,10,3.7,mb,,,,1,us,usp0004mxq,2014-11-07T00:47:59.947Z,"Isla Angel de la Guarda, Baja California, Mexico",earthquake,,,,1,reviewed,us,us
1991-02-14T09:58:14.060Z,29.681,-113.769,10,4.6,mb,,,,1.6,us,usp0004mxj,2014-11-07T00:47:59.933Z,"Baja California, Mexico",earthquake,,,,5,reviewed,us,us
1991-02-06T13:46:46.840Z,39.5131667,-111.0866667,5.18,3.75,md,19,89,0.3663,0.23,uu,uu50055990,2018-08-28T04:19:06.540Z,"Utah",earthquake,0.54,1.3,,9,reviewed,uu,uu
1991-02-06T10:03:02.720Z,28.428,-106.332,5,3.9,mb,,,,0.8,us,usp0004mmb,2014-11-07T00:47:58.185Z,"Chihuahua, Mexico",earthquake,,,,2,reviewed,us,us
1991-02-05T16:09:21.160Z,36.6046667,-121.0478333,9.931,3.5,ml,98,56,0.02793,0.24,nc,nc205947,2016-12-18T01:57:29.480Z,"Central California",earthquake,0.28,0.36,,0,reviewed,nc,nc
1991-02-04T16:38:36.110Z,36.0348333,-121.5673333,9.024,4.7,ml,133,179,0.1586,0.21,nc,nc205872,2016-12-18T01:52:27.780Z,"Central California",earthquake,0.26,0.32,,0,reviewed,nc,nc
1991-02-03T03:58:26.110Z,40.3323333,-124.6006667,22.718,3.5,ml,52,230,0.2468,0.05,nc,nc205771,2016-12-18T01:46:32.660Z,"offshore Northern California",earthquake,0.43,0.57,,0,reviewed,nc,nc
1991-02-01T05:23:24.520Z,37.568,-118.92,4.755,3.78,ml,0,177.6,,0.066,ci,ci150540,2016-02-04T23:18:43.900Z,"9km SE of Mammoth Lakes, CA",earthquake,,,,8,reviewed,ci,ci
1991-02-01T05:23:16.020Z,37.5658333,-118.8496667,5.52,3.5,ml,37,108,0.03153,0.04,nc,nc205649,2016-12-18T01:36:13.480Z,"Central California",earthquake,0.26,0.48,,0,reviewed,nc,nc
1991-01-31T00:39:06.490Z,36.0373333,-121.5596667,9.204,3.5,ml,126,175,0.1586,0.22,nc,nc205585,2016-12-18T01:31:10.490Z,"Central California",earthquake,0.34,0.4,,0,reviewed,nc,nc
1991-01-26T21:49:36.930Z,37.636,-111.405,22.39,4,md,14,247,0.5683,0.27,uu,uu50055735,2018-08-28T04:18:35.960Z,"Utah",earthquake,2.98,1.23,,7,reviewed,uu,uu
1991-01-16T18:03:13.410Z,44.851,-111.484,5,3.5,ml,,,,0.4,us,usp0004ksa,2014-11-07T00:47:50.544Z,"western Montana",earthquake,,,,,reviewed,us,but
1991-01-14T09:07:32.170Z,36.184,-120.3608333,12.234,3.58,md,12,279,0.109,0.11,nc,nc204711,2016-12-18T00:45:11.335Z,"Central California",earthquake,1.12,0.51,,1,reviewed,nc,nc
1991-01-03T20:15:51.660Z,38.7965,-122.8075,4.448,3.7,ml,54,32,0.01532,0.06,nc,nc204094,2016-12-18T00:14:06.200Z,"Northern California",earthquake,0.12,0.28,,0,reviewed,nc,nc
1991-01-03T02:08:51.920Z,39.222,-119.741,7.1,4,ml,,,,,us,usp0004k4r,2014-11-07T00:47:44.710Z,"Nevada",earthquake,,,,,reviewed,ren,brk
1991-01-02T23:44:34.340Z,39.216,-119.724,10,3.5,ml,,,,,us,usp0004k4e,2014-11-07T00:47:44.508Z,"Nevada",earthquake,,,,,reviewed,ren,brk
1991-01-02T23:16:35.550Z,39.212,-119.733,5.8,4.4,mb,,,,,us,usp0004k4a,2017-04-13T22:03:03.864Z,"Nevada",earthquake,,,,4,reviewed,ren,us
1991-01-02T23:07:08.690Z,36.9,-116.75,-1.513,3.5,mc,0,248.9,,0.306,ci,ci2009771,2016-02-05T01:01:04.350Z,"1km SSE of Beatty, NV",quarry blast,,,,1,reviewed,ci,ci
1991-01-02T16:29:43.470Z,39.207,-119.732,3.2,3.8,ml,,,,,us,usp0004k3z,2014-11-07T00:47:44.308Z,"Nevada",earthquake,,,,,reviewed,ren,brk
1991-01-02T12:07:46.920Z,39.207,-119.728,6.6,3.5,ml,,,,,us,usp0004k3m,2014-11-07T00:47:44.243Z,"Nevada",earthquake,,,,,reviewed,ren,brk
1991-01-01T00:20:11.610Z,40.388,-124.4615,15.91,4.3,ml,21,225,0.1288,0.07,nc,nc1182190,2016-12-18T00:05:55.230Z,"offshore Northern California",earthquake,0.82,0.34,,0,reviewed,nc,nc
1990-12-31T03:53:58.390Z,47.579,-72.556,18,4.2,mb,,,,,us,usp0004k0h,2014-11-07T00:47:40.765Z,"southern Quebec, Canada",earthquake,,,,3,reviewed,ott,us
1990-12-30T02:20:56.990Z,47.4738333,-121.8121667,16.651,3.5,md,43,47,,0.28,uw,uw10273288,2016-07-23T22:13:58.670Z,"Washington",earthquake,0.678,1,0.07,23,reviewed,uw,uw
1990-12-28T01:39:23.220Z,38.779,-122.7615,0.561,3.8,ml,52,36,0.03604,0.05,nc,nc203697,2016-12-17T23:29:21.900Z,"Northern California",earthquake,0.11,0.33,,0,reviewed,nc,nc
1990-12-27T22:25:02.240Z,37.452,-118.8408333,3.948,3.5,ml,43,112,0.06577,0.06,nc,nc203682,2016-12-17T23:28:39.540Z,"Central California",earthquake,0.28,0.73,,0,reviewed,nc,nc
1990-12-20T14:04:17.400Z,39.59,-86.63,5,3.7,md,,,,,nm,nm603835,2016-04-14T18:53:08.867Z,"12km W of Monrovia, Indiana",earthquake,,,,,reviewed,nm,nm
1990-12-18T21:06:49.970Z,37.5493333,-118.7775,0.651,3.5,ml,37,70,0.05586,0.04,nc,nc203281,2016-12-17T23:03:38.750Z,"Central California",earthquake,0.16,0.64,,0,reviewed,nc,nc
1990-12-18T16:56:43.090Z,35.374,-118.846,4.957,4.25,ml,0,50.7,,0.171,ci,ci688784,2016-02-04T22:44:45.140Z,"14km NNE of Lamont, CA",earthquake,,2.836,,9,reviewed,ci,ci
1990-12-17T17:44:21.240Z,34.207,-117.021,4.346,3.54,ml,0,40.1,,0.111,ci,ci2009059,2016-02-05T00:38:00.300Z,"8km E of Running Springs, CA",earthquake,,1.083,,32,reviewed,ci,ci
1990-12-14T14:22:33.110Z,36.566,-117.935,4.447,3.53,ml,0,155.5,,0.155,ci,ci2008930,2016-02-04T23:29:30.890Z,"12km E of Lone Pine, CA",earthquake,,,,8,reviewed,ci,ci
1990-12-13T13:53:11.940Z,40.4951667,-124.9838333,-0.584,3.7,ml,36,268,0.4946,0.2,nc,nc202888,2016-12-17T22:48:30.970Z,"offshore Northern California",earthquake,2.1,4.75,,0,reviewed,nc,nc
1990-12-12T05:15:07.100Z,47,-66.6,5,3.5,mblg,,,,,us,usp0004j0k,2014-11-07T00:47:36.317Z,"New Brunswick, Canada",earthquake,,,,,reviewed,ott,ott
1990-12-10T14:54:58.070Z,31.952,-117.307,5.471,3.51,ml,0,239.8,,0.401,ci,ci2008671,2016-02-05T00:15:26.080Z,"47km SW of Primo Tapia, B.C., MX",earthquake,,,,5,reviewed,ci,ci
1990-12-08T23:59:38.230Z,39.029,-115.313,10,3.8,ml,,,,0.8,us,usp0004hw5,2014-11-07T00:47:35.666Z,"Nevada",earthquake,,,,,reviewed,us,us
1990-12-04T04:27:28.200Z,40.247,-124.1676667,2.988,3.9,ml,15,182,0.1739,0.51,nc,nc201716,2016-12-17T22:16:44.150Z,"Northern California",earthquake,5.58,13.04,,0,reviewed,nc,nc
1990-12-03T16:10:53.490Z,39.006,-115.328,5,3.6,ml,,,,0.5,us,usp0004hqf,2014-11-07T00:47:33.811Z,"Nevada",earthquake,,,,,reviewed,us,us
1990-12-01T10:39:54.140Z,37.4926667,-118.7925,12.923,3.5,ml,37,110,0.05676,0.06,nc,nc201603,2016-12-17T22:08:12.890Z,"Central California",earthquake,0.29,0.62,,0,reviewed,nc,nc
1990-11-25T07:44:18.430Z,40.2726667,-124.3963333,24.29,4.1,ml,24,222,0.1901,0.09,nc,nc200826,2016-12-17T21:42:50.890Z,"offshore Northern California",earthquake,0.66,0.85,,0,reviewed,nc,nc
1990-11-15T13:47:15.700Z,47.128,-76.219,18,4.1,mblg,,,,,us,usp0004gze,2014-11-07T00:47:26.975Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
1990-11-15T11:45:35.060Z,35.603,-93.042,28.5,3.5,md,,,,,nm,nm603808,2016-04-14T18:50:28.899Z,"23km NNE of Dover, Arkansas",earthquake,,,,,reviewed,nm,nm
1990-11-15T11:44:41.400Z,34.76,-97.59,5,3.9,mblg,,,,,us,usp0004gz5,2014-11-07T00:47:26.962Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
1990-11-15T07:25:24.380Z,34.457,-106.859,6.5,3.6,md,,,,,us,usp0004gyy,2014-11-07T00:47:26.950Z,"New Mexico",earthquake,,,,,reviewed,snm,snm
1990-11-14T22:14:59.790Z,31.941,-116.239,5.583,3.73,ml,0,232.1,,0.546,ci,ci2007496,2016-02-04T23:52:17.000Z,"37km ENE of Ensenada, B.C., MX",earthquake,,,,29,reviewed,ci,ci
1990-11-14T19:17:00.670Z,37.2273333,-116.3711667,0.01,5.02,ml,107,239,,0.39,ci,ci2007484,2016-04-01T23:15:52.136Z,"49km NE of Beatty, NV",nuclear explosion,99,31.61,0.223,14,reviewed,ci,ci
1990-11-11T03:36:14.270Z,34.531,-120.961,5.737,3.54,ml,0,216,,0.443,ci,ci1062965,2016-02-05T00:37:29.450Z,"47km WSW of Vandenberg Air Force Base, CA",earthquake,,,,5,reviewed,ci,ci
1990-11-10T03:01:21.250Z,35.6828333,-121.0485,7.871,4,ml,65,65,0.04955,0.08,nc,nc202582,2016-12-17T20:44:58.820Z,"Central California",earthquake,0.12,0.34,,0,reviewed,nc,nc
1990-11-09T07:11:19.880Z,34.428,-116.809,2.376,3.53,ml,0,83.4,,0.1,ci,ci1062836,2016-02-04T23:29:04.320Z,"15km E of Lucerne Valley, CA",earthquake,,0.018,,32,reviewed,ci,ci
1990-11-08T10:46:53.770Z,34.449,-106.856,6.1,4.4,mb,,,,,us,usp0004gn9,2014-11-07T00:47:25.618Z,"New Mexico",earthquake,,,,2,reviewed,snm,us
1990-11-07T12:25:50.460Z,44.376,-114.117,5,3.8,ml,,,,0.3,us,usp0004gm4,2014-11-07T00:47:25.316Z,"southern Idaho",earthquake,,,,,reviewed,us,but
1990-11-05T07:18:03.570Z,38.068,-119.185,4.109,3.54,mc,0,195.5,,0.246,ci,ci143583,2016-02-04T23:06:06.930Z,"50km NE of Yosemite Valley, CA",earthquake,,,,16,reviewed,ci,ci
1990-11-05T07:16:51.840Z,38.0473333,-119.1445,9.524,4.3,ml,48,198,0.02883,0.11,nc,nc200166,2016-12-17T20:22:40.050Z,"Central California",earthquake,0.52,1.12,,0,reviewed,nc,nc
1990-11-03T13:47:21.570Z,40.8845,-124.9996667,8.681,4.4,ml,137,248,0.6495,0.19,nc,nc200129,2016-12-17T20:14:56.096Z,"offshore Northern California",earthquake,1.06,9.53,,0,reviewed,nc,nc
1990-11-01T02:48:16.170Z,31.715,-115.943,5.842,3.65,ml,0,265.7,,0.437,ci,ci2007337,2016-02-04T23:06:03.500Z,"59km E of Maneadero, B.C., MX",earthquake,,,,4,reviewed,ci,ci
1990-10-31T15:09:52.840Z,30.893,-109.254,5,3.8,md,,,,0.5,us,usp0004gd5,2014-11-07T00:47:20.123Z,"Sonora, Mexico",earthquake,,,,,reviewed,us,snm
1990-10-31T02:42:01.480Z,40.3525,-124.4265,17.923,3.5,ml,27,249,0.5216,0.06,nc,nc201308,2016-12-17T19:59:33.537Z,"offshore Northern California",earthquake,1.09,9.54,,0,reviewed,nc,nc
1990-10-26T11:57:48.330Z,38.0431667,-119.131,9.222,3.6,ml,44,195,0.03964,0.1,nc,nc204199,2016-12-17T19:42:05.470Z,"Central California",earthquake,0.44,0.67,,0,reviewed,nc,nc
1990-10-25T21:11:38.720Z,38.0436667,-119.1393333,9.919,3.9,ml,45,193,0.03333,0.09,nc,nc201217,2016-12-17T19:38:27.630Z,"Central California",earthquake,0.45,0.66,,0,reviewed,nc,nc
1990-10-25T06:25:25.540Z,43.794,-98.472,5,3.6,mb,,,,1.1,us,usp0004g4v,2014-11-07T00:47:18.331Z,"South Dakota",earthquake,,,,1,reviewed,us,us
1990-10-24T06:19:06.740Z,38.0593333,-119.1268333,8.794,3.9,ml,38,177,0.04324,0.08,nc,nc20092557,2016-12-17T19:27:49.740Z,"Central California",earthquake,0.46,2.51,,0,reviewed,nc,nc
1990-10-24T06:15:19.950Z,38.0618333,-119.1191667,10.903,5.8,ml,124,173,0.3577,0.13,nc,nc20092556,2016-12-17T19:27:41.830Z,"Central California",earthquake,0.23,0.32,,0,reviewed,nc,nc
1990-10-20T07:04:01.860Z,37.0491667,-118.3273333,5.469,3.5,ml,42,148,0.1198,0.06,nc,nc165578,2016-12-17T19:12:29.430Z,"Central California",earthquake,0.69,0.68,,0,reviewed,nc,nc
1990-10-19T14:13:58.160Z,45.341,-121.6858333,4.611,3.5,md,42,54,0.09053,0.3,uw,uw10268373,2016-07-23T22:09:53.600Z,"Mount Hood area, Oregon",earthquake,0.594,1.06,0.06,25,reviewed,uw,uw
1990-10-19T12:28:17.070Z,37.0341667,-118.3208333,5.519,3.6,ml,44,154,0.1351,0.08,nc,nc20092714,2016-12-17T19:08:11.120Z,"Central California",earthquake,0.52,0.83,,0,reviewed,nc,nc
1990-10-19T07:01:57.400Z,46.47,-75.59,13,4.6,mb,,,,,us,usp0004fxg,2014-11-07T00:47:17.534Z,"southern Quebec, Canada",earthquake,,,,24,reviewed,ott,us
1990-10-18T17:21:56.060Z,33.637,-117.878,2.816,3.8,ml,0,87.7,,0.197,ci,ci2006524,2016-02-05T00:48:24.030Z,"4km SE of Costa Mesa, CA",earthquake,,0.016,,5,reviewed,ci,ci
1990-10-17T16:50:51.770Z,31.744,-115.917,5.842,3.64,ml,0,280.5,,0.434,ci,ci2006457,2016-02-04T22:43:47.050Z,"62km E of Maneadero, B.C., MX",earthquake,,,,4,reviewed,ci,ci
1990-10-14T02:06:20.900Z,38.0476667,-122.2196667,11.816,3.5,ml,84,59,0.09369,0.16,nc,nc20092421,2016-12-17T18:43:20.300Z,"San Francisco Bay area, California",earthquake,0.16,0.37,,0,reviewed,nc,nc
1990-10-13T03:56:17.900Z,31.718,-115.911,5.842,4.23,ml,0,265.4,,0.551,ci,ci2006233,2016-02-04T22:43:41.080Z,"62km E of Maneadero, B.C., MX",earthquake,,,,25,reviewed,ci,ci
1990-10-12T17:30:00.770Z,37.2478333,-116.4941667,0.01,4.97,ml,161,236,,0.5,ci,ci2006209,2016-04-02T02:30:31.214Z,"44km NNE of Beatty, NV",nuclear explosion,99,31.61,0.304,6,reviewed,ci,ci
1990-10-08T10:04:39.710Z,44.344,-114.371,5,3.5,ml,,,,0.4,us,usp0004fgk,2014-11-07T00:47:15.744Z,"southern Idaho",earthquake,,,,,reviewed,us,but
1990-10-07T08:47:30.500Z,46.32,-75.19,17.5,3.9,mblg,,,,,us,usp0004ff9,2014-11-07T00:47:15.520Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
1990-10-05T06:04:17.700Z,37.074,-122.0151667,12.44,3.6,ml,98,93,0.05405,0.09,nc,nc20092396,2016-12-17T18:09:08.710Z,"Northern California",earthquake,0.18,0.31,,0,reviewed,nc,nc
1990-10-05T03:17:54.990Z,32.466,-115.436,5.984,3.63,ml,0,204.9,,0.339,ci,ci1062210,2016-02-04T23:28:36.710Z,"13km SW of Puebla, B.C., MX",earthquake,,,,4,reviewed,ci,ci
1990-10-02T15:15:24.890Z,43.531,-110.463,5,3.6,ml,,,,0.6,us,usp0004f9t,2014-11-07T00:47:12.766Z,"Wyoming",earthquake,,,,,reviewed,us,but
1990-10-01T12:36:28.960Z,40.6146667,-124.4571667,19.927,3.5,ml,11,226,0.1667,0.07,nc,nc164737,2016-12-17T17:56:13.123Z,"offshore Northern California",earthquake,1.24,0.62,,0,reviewed,nc,nc
1990-09-30T01:08:12.600Z,44.388,-114.25,5,3.7,mb,,,,0.6,us,usp0004f6j,2014-11-07T00:47:08.778Z,"southern Idaho",earthquake,,,,1,reviewed,us,us
1990-09-27T00:53:42.780Z,31.748,-115.826,5.925,4.14,ml,0,263.5,,0.479,ci,ci2005453,2016-02-04T22:09:09.930Z,"70km E of Maneadero, B.C., MX",earthquake,,,,28,reviewed,ci,ci
1990-09-26T13:18:51.710Z,37.152,-89.613,1,4.8,md,,,,,nm,nm603773,2016-04-14T18:51:11.334Z,"4km SE of Chaffee, Missouri",earthquake,,,,,reviewed,nm,nm
1990-09-26T02:53:55.470Z,37.3853333,-122.1761667,6.541,3.5,ml,86,43,0.01892,0.06,nc,nc20092324,2016-12-17T17:37:02.750Z,"San Francisco Bay area, California",earthquake,0.11,0.3,,0,reviewed,nc,nc
1990-09-24T09:47:08.580Z,40.7316667,-124.1741667,15.311,4.1,ml,28,165,0.2847,0.11,nc,nc164494,2016-12-17T17:31:58.010Z,"Northern California",earthquake,0.44,0.51,,0,reviewed,nc,nc
1990-09-23T15:26:30.580Z,39.8051667,-123.3265,4.468,3.6,ml,18,82,0.1198,0.09,nc,nc20092965,2016-12-17T17:29:48.570Z,"Northern California",earthquake,0.27,1.02,,0,reviewed,nc,nc
1990-09-23T02:59:52.820Z,36.8118333,-121.5343333,6.577,3.6,ml,80,34,0.03514,0.1,nc,nc164550,2016-12-17T17:27:12.970Z,"Central California",earthquake,0.15,0.34,,0,reviewed,nc,nc
1990-09-17T21:05:57.080Z,46.782,-122.8251667,4.853,3.5,md,77,56,,0.15,uw,uw10264163,2016-07-23T22:05:14.580Z,"Washington",explosion,0.382,1.14,0.03,8,reviewed,uw,uw
1990-09-11T07:13:31.400Z,36.6646667,-121.2915,7.528,4.4,ml,87,40,0.01441,0.07,nc,nc20092201,2016-12-17T16:37:49.280Z,"Central California",earthquake,0.12,0.25,,0,reviewed,nc,nc
1990-09-10T01:43:14.130Z,36.8931667,-121.6291667,7.271,3.5,ml,91,47,0.03063,0.08,nc,nc20092198,2016-12-17T16:30:06.210Z,"Central California",earthquake,0.15,0.28,,0,reviewed,nc,nc
1990-09-08T14:20:17.620Z,36.6795,-121.3066667,6.798,3.7,ml,87,33,0.02973,0.07,nc,nc20092176,2016-12-17T16:21:07.130Z,"Central California",earthquake,0.12,0.28,,0,reviewed,nc,nc
1990-09-08T12:52:02.490Z,36.678,-121.3041667,5.918,3.7,ml,88,35,0.02703,0.06,nc,nc20092174,2016-12-17T16:19:26.680Z,"Central California",earthquake,0.12,0.28,,0,reviewed,nc,nc
1990-09-08T12:48:22.040Z,36.6796667,-121.3065,6.588,4.1,ml,84,33,0.02973,0.07,nc,nc20092173,2016-12-17T16:19:12.830Z,"Central California",earthquake,0.13,0.28,,0,reviewed,nc,nc
1990-09-06T05:24:31.030Z,27.197,-110.56,10,4.1,mb,,,,0.9,us,usp0004ecc,2014-11-07T00:47:05.292Z,"Sonora, Mexico",earthquake,,,,2,reviewed,us,us
1990-09-02T10:20:35.340Z,34.144,-116.995,12.631,3.51,ml,0,49.4,,0.076,ci,ci2003986,2016-02-04T22:53:59.120Z,"13km SE of Running Springs, CA",earthquake,,0.025,,8,reviewed,ci,ci
1990-09-02T08:08:24.150Z,36.6691667,-121.2923333,5.898,3.5,ml,86,39,0.01532,0.06,nc,nc20092159,2016-12-17T15:52:40.010Z,"Central California",earthquake,0.11,0.28,,0,reviewed,nc,nc
1990-08-31T03:38:00.010Z,33.247,-116.049,7.953,4.49,ml,0,22.6,,0.145,ci,ci2003785,2016-02-04T22:20:21.220Z,"10km WSW of Salton City, CA",earthquake,,0.194,,29,reviewed,ci,ci
1990-08-31T01:05:49.030Z,33.244,-116.045,8.623,4.08,ml,0,23,,0.137,ci,ci2003772,2016-02-04T23:51:06.200Z,"10km SW of Salton City, CA",earthquake,,0.17,,32,reviewed,ci,ci
1990-08-29T19:21:23.540Z,44.45,-114.21,5,3.7,ml,,,,0.5,us,usp0004e2c,2014-11-07T00:47:00.434Z,"southern Idaho",earthquake,,,,,reviewed,us,but
1990-08-29T01:46:29.570Z,39.506,-115.816,5,3.5,ml,,,,0.4,us,usp0004e1a,2014-11-07T00:47:00.350Z,"Nevada",earthquake,,,,,reviewed,us,us
1990-08-25T17:39:08.330Z,36.6816667,-121.3081667,4.868,3.5,ml,81,31,0.03153,0.06,nc,nc20092117,2016-12-17T15:18:03.190Z,"Central California",earthquake,0.11,0.29,,0,reviewed,nc,nc
